timestamp,temperature,rh,location
2023-02-20T21:11:00Z,15,78,hall (scaled)
2023-02-20T21:15:59Z,15,78,
2023-02-20T21:20:58Z,14,78,
2023-02-20T21:25:58Z,14,79,
2023-02-20T21:30:57Z,14,80,
2023-02-20T21:35:57Z,13,80,
2023-02-20T21:40:56Z,13,80,
2023-02-20T21:45:55Z,13,80,
2023-02-20T21:50:55Z,13,80,
2023-02-20T21:55:54Z,13,80,
2023-02-20T22:00:54Z,13,81,
2023-02-20T22:05:53Z,13,81,
2023-02-20T22:10:52Z,13,81,
2023-02-20T22:15:52Z,13,81,
2023-02-20T22:20:51Z,13,81,
2023-02-20T22:25:51Z,13,81,
2023-02-20T22:30:50Z,13,81,
2023-02-20T22:35:50Z,13,81,
2023-02-20T22:40:49Z,13,81,
2023-02-20T22:45:48Z,13,81,
2023-02-20T22:50:48Z,13,81,
2023-02-20T22:55:47Z,13,81,
2023-02-20T23:00:47Z,13,81,
2023-02-20T23:05:46Z,13,81,
2023-02-20T23:10:45Z,13,81,
2023-02-20T23:15:45Z,13,81,
2023-02-20T23:20:44Z,13,81,
2023-02-20T23:25:44Z,13,81,
2023-02-20T23:30:43Z,13,81,
2023-02-20T23:35:43Z,13,81,
2023-02-20T23:40:42Z,13,81,
2023-02-20T23:45:41Z,13,81,
2023-02-20T23:50:41Z,13,81,
2023-02-20T23:55:40Z,13,81,
2023-02-21T00:00:40Z,13,81,
2023-02-21T00:05:39Z,13,81,
2023-02-21T00:10:38Z,13,81,
2023-02-21T00:15:38Z,13,81,
2023-02-21T00:20:37Z,13,81,
2023-02-21T00:25:37Z,13,81,
2023-02-21T00:30:36Z,13,81,
2023-02-21T00:35:36Z,13,81,
2023-02-21T00:40:35Z,13,81,
2023-02-21T00:45:34Z,13,81,
2023-02-21T00:50:34Z,13,81,
2023-02-21T00:55:33Z,13,81,
2023-02-21T01:00:33Z,13,81,
2023-02-21T01:05:32Z,13,81,
2023-02-21T01:10:31Z,13,81,
2023-02-21T01:15:31Z,13,81,
2023-02-21T01:20:30Z,13,81,
2023-02-21T01:25:30Z,13,81,
2023-02-21T01:30:29Z,13,81,
2023-02-21T01:35:29Z,13,81,
2023-02-21T01:40:28Z,13,81,
2023-02-21T01:45:27Z,13,81,
2023-02-21T01:50:27Z,13,81,
2023-02-21T01:55:26Z,13,81,
2023-02-21T02:00:26Z,13,81,
2023-02-21T02:05:25Z,13,81,
2023-02-21T02:10:24Z,13,81,
2023-02-21T02:15:24Z,13,81,
2023-02-21T02:20:23Z,13,81,
2023-02-21T02:25:23Z,13,81,
2023-02-21T02:30:22Z,13,81,
2023-02-21T02:35:22Z,13,81,
2023-02-21T02:40:21Z,13,81,
2023-02-21T02:45:20Z,13,81,
2023-02-21T02:50:20Z,13,81,
2023-02-21T02:55:19Z,13,81,
2023-02-21T03:00:19Z,13,81,
2023-02-21T03:05:18Z,13,81,
2023-02-21T03:10:17Z,13,81,
2023-02-21T03:15:17Z,13,81,
2023-02-21T03:20:16Z,13,81,
2023-02-21T03:25:16Z,13,81,
2023-02-21T03:30:15Z,13,81,
2023-02-21T03:35:15Z,13,81,
2023-02-21T03:40:14Z,13,81,
2023-02-21T03:45:13Z,13,81,
2023-02-21T03:50:13Z,13,81,
2023-02-21T03:55:12Z,13,81,
2023-02-21T04:00:12Z,13,81,
2023-02-21T04:05:11Z,13,81,
2023-02-21T04:10:10Z,13,81,
2023-02-21T04:15:10Z,13,81,
2023-02-21T04:20:09Z,13,81,
2023-02-21T04:25:09Z,13,81,
2023-02-21T04:30:08Z,13,81,
2023-02-21T04:35:07Z,13,81,
2023-02-21T04:40:07Z,13,81,
2023-02-21T04:45:06Z,13,81,
2023-02-21T04:50:06Z,13,81,
2023-02-21T04:55:05Z,13,81,
2023-02-21T05:00:05Z,13,81,
