time,temperature,rh
17/01/2025 12:53,19.5,46.0
17/01/2025 12:55,19.6,46.0
17/01/2025 13:00,19.6,46.0
17/01/2025 13:05,19.8,46.0
17/01/2025 13:10,20.0,46.0
17/01/2025 13:15,20.2,46.0
17/01/2025 13:20,20.3,46.0
17/01/2025 13:25,20.5,46.0
17/01/2025 13:30,20.5,46.0
17/01/2025 13:35,20.5,45.0
17/01/2025 13:40,20.5,45.0
17/01/2025 13:45,20.5,45.0
17/01/2025 13:50,20.4,45.0
17/01/2025 13:55,20.4,45.0
17/01/2025 14:00,20.3,45.0
17/01/2025 14:05,20.2,45.0
17/01/2025 14:10,20.1,46.0
17/01/2025 14:15,20.1,46.0
17/01/2025 14:20,20.0,46.0
17/01/2025 14:25,19.9,46.0
17/01/2025 14:30,20.0,46.0
17/01/2025 14:35,20.0,46.0
17/01/2025 14:40,20.1,46.0
17/01/2025 14:45,20.2,46.0
17/01/2025 14:50,20.2,46.0
17/01/2025 14:55,20.3,46.0
17/01/2025 15:00,20.4,46.0
17/01/2025 15:05,20.5,45.0
17/01/2025 15:10,20.5,45.0
17/01/2025 15:15,20.5,45.0
17/01/2025 15:20,20.5,45.0
17/01/2025 15:25,20.5,45.0
17/01/2025 15:30,20.4,45.0
17/01/2025 15:35,20.3,45.0
17/01/2025 15:40,20.2,45.0
17/01/2025 15:45,20.2,45.0
17/01/2025 15:50,20.0,45.0
17/01/2025 15:55,19.9,45.0
17/01/2025 16:00,19.7,45.0
17/01/2025 16:05,19.5,45.0
17/01/2025 16:10,19.4,45.0
17/01/2025 16:15,19.3,45.0
17/01/2025 16:20,19.2,45.0
17/01/2025 16:25,19.0,45.0
17/01/2025 16:30,18.9,45.0
17/01/2025 16:35,18.8,45.0
17/01/2025 16:40,18.7,45.0
17/01/2025 16:45,18.6,45.0
17/01/2025 16:50,18.5,45.0
17/01/2025 16:55,18.4,45.0
17/01/2025 17:00,18.3,45.0
17/01/2025 17:05,18.2,45.0
17/01/2025 17:10,18.1,45.0
17/01/2025 17:15,18.1,45.0
17/01/2025 17:20,18.0,45.0
17/01/2025 17:25,17.9,46.0
17/01/2025 17:30,17.8,46.0
17/01/2025 17:35,17.8,46.0
17/01/2025 17:40,17.7,46.0
17/01/2025 17:45,17.6,46.0
17/01/2025 17:50,17.5,47.0
17/01/2025 17:55,17.5,47.0
17/01/2025 18:00,17.4,47.0
17/01/2025 18:05,17.3,47.0
17/01/2025 18:10,17.3,47.0
17/01/2025 18:15,17.2,47.0
17/01/2025 18:20,17.2,47.0
17/01/2025 18:25,17.2,47.0
17/01/2025 18:30,17.1,47.0
17/01/2025 18:35,17.1,47.0
17/01/2025 18:40,17.1,47.0
17/01/2025 18:45,17.0,47.0
17/01/2025 18:50,16.9,47.0
17/01/2025 18:55,16.9,47.0
17/01/2025 19:00,16.9,47.0
17/01/2025 19:05,16.8,47.0
17/01/2025 19:10,16.8,47.0
17/01/2025 19:15,16.8,47.0
17/01/2025 19:20,16.7,47.0
17/01/2025 19:25,16.6,47.0
17/01/2025 19:30,16.6,47.0
17/01/2025 19:35,16.5,47.0
17/01/2025 19:40,16.5,47.0
17/01/2025 19:45,16.5,47.0
17/01/2025 19:50,16.4,47.0
17/01/2025 19:55,16.4,47.0
17/01/2025 20:00,16.3,47.0
17/01/2025 20:05,16.3,47.0
17/01/2025 20:10,16.3,47.0
17/01/2025 20:15,16.3,47.0
17/01/2025 20:20,16.2,47.0
17/01/2025 20:25,16.2,47.0
17/01/2025 20:30,16.2,47.0
17/01/2025 20:35,16.2,47.0
17/01/2025 20:40,16.1,47.0
17/01/2025 20:45,16.1,47.0
17/01/2025 20:50,16.1,47.0
17/01/2025 20:55,16.1,47.0
17/01/2025 21:00,16.0,47.0
17/01/2025 21:05,16.0,47.0
17/01/2025 21:10,16.0,48.0
17/01/2025 21:15,15.9,48.0
17/01/2025 21:20,15.9,48.0
17/01/2025 21:25,15.9,48.0
17/01/2025 21:30,15.9,48.0
17/01/2025 21:35,15.8,48.0
17/01/2025 21:40,15.8,48.0
17/01/2025 21:45,15.8,48.0
17/01/2025 21:50,15.8,48.0
17/01/2025 21:55,15.8,48.0
17/01/2025 22:00,15.7,48.0
17/01/2025 22:05,15.7,48.0
17/01/2025 22:10,15.7,48.0
17/01/2025 22:15,15.6,48.0
17/01/2025 22:20,15.6,48.0
17/01/2025 22:25,15.6,48.0
17/01/2025 22:30,15.5,48.0
17/01/2025 22:35,15.5,48.0
17/01/2025 22:40,15.5,48.0
17/01/2025 22:45,15.5,48.0
17/01/2025 22:50,15.5,48.0
17/01/2025 22:55,15.4,48.0
17/01/2025 23:00,15.4,48.0
17/01/2025 23:05,15.4,48.0
17/01/2025 23:10,15.3,48.0
17/01/2025 23:15,15.3,48.0
17/01/2025 23:20,15.3,48.0
17/01/2025 23:25,15.3,48.0
17/01/2025 23:30,15.3,48.0
17/01/2025 23:35,15.3,48.0
17/01/2025 23:40,15.2,48.0
17/01/2025 23:45,15.3,48.0
