time,temperature,rh
17/01/2025 12:52,22.8,43.0
17/01/2025 12:55,22.8,43.0
17/01/2025 13:00,22.8,43.0
17/01/2025 13:05,22.8,43.0
17/01/2025 13:10,22.8,43.0
17/01/2025 13:15,22.8,43.0
17/01/2025 13:20,22.8,43.0
17/01/2025 13:25,22.8,43.0
17/01/2025 13:30,22.7,42.0
17/01/2025 13:35,22.7,43.0
17/01/2025 13:40,22.7,42.0
17/01/2025 13:45,22.7,43.0
17/01/2025 13:50,22.7,42.0
17/01/2025 13:55,22.7,42.0
17/01/2025 14:00,22.7,42.0
17/01/2025 14:05,22.7,42.0
17/01/2025 14:10,22.6,42.0
17/01/2025 14:15,22.6,42.0
17/01/2025 14:20,22.6,42.0
17/01/2025 14:25,22.6,42.0
17/01/2025 14:30,22.6,42.0
17/01/2025 14:35,22.6,42.0
17/01/2025 14:40,22.6,42.0
17/01/2025 14:45,22.6,42.0
17/01/2025 14:50,22.6,42.0
17/01/2025 14:55,22.5,45.0
17/01/2025 15:00,22.6,42.0
17/01/2025 15:05,22.5,45.0
17/01/2025 15:10,22.5,45.0
17/01/2025 15:15,22.5,45.0
17/01/2025 15:20,22.5,45.0
17/01/2025 15:25,22.5,45.0
17/01/2025 15:30,22.5,45.0
17/01/2025 15:35,22.5,45.0
17/01/2025 15:40,22.5,45.0
17/01/2025 15:45,22.5,45.0
17/01/2025 15:50,22.5,45.0
17/01/2025 15:55,22.5,45.0
17/01/2025 16:00,22.5,45.0
17/01/2025 16:05,22.5,45.0
17/01/2025 16:10,22.5,44.0
17/01/2025 16:15,22.5,44.0
17/01/2025 16:20,22.5,44.0
17/01/2025 16:25,22.5,44.0
17/01/2025 16:30,22.5,44.0
17/01/2025 16:35,22.5,44.0
17/01/2025 16:40,22.5,44.0
17/01/2025 16:45,22.5,44.0
17/01/2025 16:50,22.5,44.0
17/01/2025 16:55,22.4,44.0
17/01/2025 17:00,22.5,44.0
17/01/2025 17:05,22.4,44.0
17/01/2025 17:10,22.4,44.0
17/01/2025 17:15,22.4,44.0
17/01/2025 17:20,22.4,44.0
17/01/2025 17:25,22.4,44.0
17/01/2025 17:30,22.4,44.0
17/01/2025 17:35,22.4,44.0
17/01/2025 17:40,22.4,44.0
17/01/2025 17:45,22.4,44.0
17/01/2025 17:50,22.3,44.0
17/01/2025 17:55,22.3,44.0
17/01/2025 18:00,22.3,44.0
17/01/2025 18:05,22.3,44.0
17/01/2025 18:10,22.3,44.0
17/01/2025 18:15,22.3,44.0
17/01/2025 18:20,22.3,44.0
17/01/2025 18:25,22.3,43.0
17/01/2025 18:30,22.3,43.0
17/01/2025 18:35,22.3,43.0
17/01/2025 18:40,22.3,43.0
17/01/2025 18:45,22.3,43.0
17/01/2025 18:50,22.3,43.0
17/01/2025 18:55,22.3,43.0
17/01/2025 19:00,22.3,43.0
17/01/2025 19:05,22.3,43.0
17/01/2025 19:10,22.3,43.0
17/01/2025 19:15,22.3,43.0
17/01/2025 19:20,22.3,43.0
17/01/2025 19:25,22.3,43.0
17/01/2025 19:30,22.3,43.0
17/01/2025 19:35,22.3,43.0
17/01/2025 19:40,22.3,43.0
17/01/2025 19:45,22.3,43.0
17/01/2025 19:50,22.3,43.0
17/01/2025 19:55,22.3,43.0
17/01/2025 20:00,22.3,43.0
17/01/2025 20:05,22.3,43.0
17/01/2025 20:10,22.2,43.0
17/01/2025 20:15,22.2,43.0
17/01/2025 20:20,22.2,42.0
17/01/2025 20:25,22.2,42.0
17/01/2025 20:30,22.2,42.0
17/01/2025 20:35,22.2,42.0
17/01/2025 20:40,22.2,42.0
17/01/2025 20:45,22.2,42.0
17/01/2025 20:50,22.2,42.0
17/01/2025 20:55,22.2,42.0
17/01/2025 21:00,22.2,42.0
17/01/2025 21:05,22.2,42.0
17/01/2025 21:10,22.2,42.0
17/01/2025 21:15,22.2,42.0
17/01/2025 21:20,22.2,42.0
17/01/2025 21:25,22.2,42.0
17/01/2025 21:30,22.2,42.0
17/01/2025 21:35,22.2,42.0
17/01/2025 21:40,22.2,42.0
17/01/2025 21:45,22.2,42.0
17/01/2025 21:50,22.2,42.0
17/01/2025 21:55,22.2,42.0
17/01/2025 22:00,22.2,42.0
17/01/2025 22:05,22.2,42.0
17/01/2025 22:10,22.2,42.0
17/01/2025 22:15,22.2,42.0
17/01/2025 22:20,22.2,42.0
17/01/2025 22:25,22.2,42.0
17/01/2025 22:30,22.2,42.0
17/01/2025 22:35,22.2,42.0
17/01/2025 22:40,22.2,42.0
17/01/2025 22:45,22.2,42.0
17/01/2025 22:50,22.2,42.0
