timestamp,entry_id,temperature,rh,voltage,awake_time
2024-03-06T16:32:14Z,3,16,47,3.51,0.0
2024-03-06T16:37:10Z,4,14,50,3.51,90.0
2024-03-06T16:42:00Z,6,14,52,,
2024-03-06T16:47:00Z,7,14,52,,
2024-03-06T16:52:00Z,8,14,52,,
2024-03-06T16:57:00Z,9,14,52,,
2024-03-06T17:02:00Z,10,14,53,,
2024-03-06T17:07:00Z,11,14,53,,
2024-03-06T17:12:00Z,12,14,53,,
2024-03-06T17:17:00Z,13,14,53,,
2024-03-06T17:22:00Z,14,14,53,,
2024-03-06T17:27:00Z,15,14,53,,
2024-03-06T17:32:00Z,16,13,53,,
2024-03-06T17:37:00Z,17,13,53,,
2024-03-06T17:42:00Z,18,13,53,,
2024-03-06T17:47:00Z,19,13,53,,
2024-03-06T17:52:00Z,20,13,53,,
2024-03-06T17:57:00Z,21,13,53,,
2024-03-06T18:02:00Z,22,13,53,,
2024-03-06T18:07:00Z,23,13,53,,
2024-03-06T18:12:00Z,24,13,53,,
2024-03-06T18:17:00Z,25,13,53,,
2024-03-06T18:22:00Z,26,13,53,,
2024-03-06T18:27:00Z,27,13,53,,
2024-03-06T18:32:00Z,28,13,53,,
2024-03-06T18:37:00Z,29,13,53,,
2024-03-06T18:42:00Z,30,13,53,,
2024-03-06T18:47:00Z,31,13,53,,
2024-03-06T18:52:00Z,32,13,53,,
2024-03-06T18:57:00Z,33,13,53,,
2024-03-06T19:02:00Z,34,13,53,,
2024-03-06T19:07:00Z,35,13,53,,
2024-03-06T19:12:00Z,36,13,53,,
2024-03-06T19:17:00Z,37,13,53,,
2024-03-06T19:22:00Z,38,13,53,,
2024-03-06T19:27:00Z,39,13,53,,
2024-03-06T19:32:00Z,40,13,53,,
2024-03-06T19:37:00Z,41,13,53,,
2024-03-06T19:42:00Z,42,13,53,,
2024-03-06T19:47:00Z,43,13,53,,
2024-03-06T19:52:00Z,44,13,53,,
2024-03-06T19:57:00Z,45,13,53,,
2024-03-06T20:02:00Z,46,13,53,,
2024-03-06T20:07:00Z,47,13,53,,
2024-03-06T20:12:00Z,48,13,53,,
2024-03-06T20:17:00Z,49,13,53,,
2024-03-06T20:22:00Z,50,13,53,,
2024-03-06T20:27:00Z,51,13,53,,
2024-03-06T20:32:00Z,52,13,53,,
2024-03-06T20:37:00Z,53,13,53,,
2024-03-06T20:42:00Z,54,13,53,,
2024-03-06T20:47:00Z,55,13,53,,
2024-03-06T20:52:00Z,56,13,54,,
2024-03-06T20:57:00Z,57,13,54,,
2024-03-06T21:02:00Z,58,13,54,,
2024-03-06T21:07:00Z,59,13,54,,
2024-03-06T21:12:00Z,60,13,54,,
2024-03-06T21:17:00Z,61,13,53,,
2024-03-06T21:22:00Z,62,13,54,,
2024-03-06T21:27:00Z,63,13,54,,
2024-03-06T21:32:00Z,64,13,54,,
2024-03-06T21:37:00Z,65,13,54,,
2024-03-06T21:42:00Z,66,13,54,,
2024-03-06T21:47:00Z,67,13,54,,
2024-03-06T21:52:00Z,68,13,54,,
