time,temperature,rh
25/11/2024 12:00,17.1,49
25/11/2024 12:15,18.5,50
25/11/2024 12:30,18.1,51
25/11/2024 12:45,17.6,51
25/11/2024 13:00,16.9,54
25/11/2024 13:15,17.1,53
25/11/2024 13:30,17.8,50
25/11/2024 13:45,17.8,49
25/11/2024 14:00,17.5,51
25/11/2024 14:15,17.1,51
25/11/2024 14:30,16.8,51
25/11/2024 14:45,16.4,51
25/11/2024 15:00,16.1,52
25/11/2024 15:15,15.9,54
25/11/2024 15:30,15.7,54
25/11/2024 15:45,15.5,54
25/11/2024 16:00,15.3,53
25/11/2024 16:15,15.1,53
25/11/2024 16:30,15,53
25/11/2024 16:45,14.8,52
25/11/2024 17:00,14.5,52
25/11/2024 17:15,14.3,52
25/11/2024 17:30,14.1,52
25/11/2024 17:45,13.9,52
25/11/2024 18:00,13.8,52
25/11/2024 18:15,13.6,52
25/11/2024 18:30,13.4,52
25/11/2024 18:45,13.3,52
25/11/2024 19:00,13.2,53
25/11/2024 19:15,13.1,53
25/11/2024 19:30,13,53
25/11/2024 19:45,12.9,53
25/11/2024 20:00,12.8,53
25/11/2024 20:15,12.8,53
25/11/2024 20:30,12.6,53
25/11/2024 20:45,12.5,55
25/11/2024 21:00,12.5,55
25/11/2024 21:15,12.4,55
25/11/2024 21:30,12.3,55
25/11/2024 21:45,12.3,55
25/11/2024 22:00,12.2,55
25/11/2024 22:15,12.2,56
25/11/2024 22:30,12.1,56
25/11/2024 22:45,12.1,56
25/11/2024 23:00,12,56
25/11/2024 23:15,11.9,56
25/11/2024 23:30,11.9,56
25/11/2024 23:45,11.8,56
26/11/2024 00:00,11.8,56
26/11/2024 00:15,11.8,56
26/11/2024 00:30,11.7,56
26/11/2024 00:45,11.6,56
26/11/2024 01:00,11.5,56
26/11/2024 01:15,11.5,56
26/11/2024 01:30,11.4,56
26/11/2024 01:45,11.3,56
26/11/2024 02:00,11.3,56
26/11/2024 02:15,11.3,56
26/11/2024 02:30,11.2,56
26/11/2024 02:45,11.2,56
26/11/2024 03:00,11.2,56
26/11/2024 03:15,11.1,56
26/11/2024 03:30,11.1,56
26/11/2024 03:45,11.1,56
26/11/2024 04:00,11.1,56
26/11/2024 04:15,11,56
26/11/2024 04:30,10.9,56
26/11/2024 04:45,10.9,56
26/11/2024 05:00,10.9,56
26/11/2024 05:15,10.8,56
26/11/2024 05:30,10.8,56
26/11/2024 05:45,10.8,56
26/11/2024 06:00,10.8,56
26/11/2024 06:15,10.8,56
26/11/2024 06:30,10.7,56
26/11/2024 06:45,11,57
26/11/2024 07:00,12.6,55
26/11/2024 07:15,14.2,53
26/11/2024 07:30,15.2,51
26/11/2024 07:45,16.2,50
26/11/2024 08:00,16.9,49
26/11/2024 08:15,17.3,49
26/11/2024 08:30,17.6,46
26/11/2024 08:45,17.8,46
26/11/2024 09:00,17.8,46
26/11/2024 09:15,17.8,46
26/11/2024 09:30,17.8,47
26/11/2024 09:45,17.8,46
26/11/2024 10:00,17.6,46
26/11/2024 10:15,17.6,46
26/11/2024 10:30,17.8,46
26/11/2024 10:45,17.8,46
26/11/2024 11:00,17.8,46
26/11/2024 11:15,17.8,47
26/11/2024 11:30,17.7,47
26/11/2024 11:45,17.8,47
26/11/2024 12:00,17.8,48
26/11/2024 12:15,17.8,49
26/11/2024 12:30,17.5,51
26/11/2024 12:45,17.2,51
26/11/2024 13:00,17.1,51
26/11/2024 13:15,17.2,51
26/11/2024 13:30,20.2,47
26/11/2024 13:45,19.6,46
26/11/2024 14:00,19.4,47
26/11/2024 14:15,19.8,46
26/11/2024 14:30,19.4,46
26/11/2024 14:45,18.1,48
26/11/2024 15:00,17.3,51
26/11/2024 15:15,17.2,51
26/11/2024 15:30,18.7,48
26/11/2024 15:45,19.3,47
26/11/2024 16:00,19.6,47
26/11/2024 16:15,18.3,47
26/11/2024 16:30,17.3,50
26/11/2024 16:45,16.6,50
26/11/2024 17:00,16.1,50
26/11/2024 17:15,15.7,51
26/11/2024 17:30,15.3,51
26/11/2024 17:45,15.1,51
26/11/2024 18:00,14.8,51
26/11/2024 18:15,14.5,51
26/11/2024 18:30,14.3,51
26/11/2024 18:45,14.1,51
26/11/2024 19:00,13.9,51
26/11/2024 19:15,13.8,51
26/11/2024 19:30,13.6,51
26/11/2024 19:45,13.5,51
26/11/2024 20:00,13.3,51
26/11/2024 20:15,13.2,51
26/11/2024 20:30,13.1,51
26/11/2024 20:45,12.9,51
26/11/2024 21:00,12.8,51
26/11/2024 21:15,12.7,51
26/11/2024 21:30,12.5,54
26/11/2024 21:45,12.4,54
26/11/2024 22:00,12.3,54
26/11/2024 22:15,12.2,54
26/11/2024 22:30,12.1,54
26/11/2024 22:45,12.1,54
26/11/2024 23:00,11.9,54
26/11/2024 23:15,11.8,54
26/11/2024 23:30,11.8,54
26/11/2024 23:45,11.6,54
27/11/2024 00:00,11.5,54
27/11/2024 00:15,11.5,54
27/11/2024 00:30,11.3,54
27/11/2024 00:45,11.3,54
27/11/2024 01:00,11.2,54
27/11/2024 01:15,11.2,54
27/11/2024 01:30,11.1,54
27/11/2024 01:45,11,54
27/11/2024 02:00,11,54
27/11/2024 02:15,10.9,54
27/11/2024 02:30,10.8,54
27/11/2024 02:45,10.8,54
27/11/2024 03:00,10.8,54
27/11/2024 03:15,10.6,54
27/11/2024 03:30,10.6,54
27/11/2024 03:45,10.5,54
27/11/2024 04:00,10.5,54
27/11/2024 04:15,10.4,54
27/11/2024 04:30,10.4,54
27/11/2024 04:45,10.3,54
27/11/2024 05:00,10.3,54
27/11/2024 05:15,10.3,54
27/11/2024 05:30,10.2,54
27/11/2024 05:45,10.2,54
27/11/2024 06:00,10.2,55
27/11/2024 06:15,10.1,55
27/11/2024 06:30,10.1,55
27/11/2024 06:45,10.4,55
27/11/2024 07:00,12.1,54
27/11/2024 07:15,13.8,50
27/11/2024 07:30,14.8,49
27/11/2024 07:45,15.9,48
27/11/2024 08:00,16.5,47
27/11/2024 08:15,17.1,47
27/11/2024 08:30,17.4,47
27/11/2024 08:45,17.9,45
27/11/2024 09:00,18.1,45
27/11/2024 09:15,18.1,45
27/11/2024 09:30,18.1,45
27/11/2024 09:45,18.1,45
27/11/2024 10:00,17.9,45
27/11/2024 10:15,17.8,46
27/11/2024 10:30,17.9,47
27/11/2024 10:45,17.8,47
27/11/2024 11:00,17.7,46
27/11/2024 11:15,17.7,46
27/11/2024 11:30,17.7,46
27/11/2024 11:45,17.8,46
27/11/2024 12:00,17.8,46
27/11/2024 12:15,17.8,46
27/11/2024 12:30,20.5,45
27/11/2024 12:45,19.8,45
27/11/2024 13:00,18.3,46
27/11/2024 13:15,17.4,48
27/11/2024 13:30,18.4,46
27/11/2024 13:45,19.5,46
27/11/2024 14:00,19.9,45
27/11/2024 14:15,20.2,45
27/11/2024 14:30,20.6,45
27/11/2024 14:45,20.9,45
27/11/2024 15:00,21.1,44
27/11/2024 15:15,21.2,44
27/11/2024 15:30,21.3,44
27/11/2024 15:45,21.5,43
27/11/2024 16:00,21.6,43
27/11/2024 16:15,21.8,42
27/11/2024 16:30,21.9,42
27/11/2024 16:45,21.8,44
27/11/2024 17:00,20.5,44
27/11/2024 17:15,19.5,44
27/11/2024 17:30,18.8,44
27/11/2024 17:45,18.1,44
27/11/2024 18:00,17.5,46
27/11/2024 18:15,16.9,46
27/11/2024 18:30,16.4,46
27/11/2024 18:45,16.2,46
27/11/2024 19:00,16.5,47
27/11/2024 19:15,16.5,47
27/11/2024 19:30,16.3,47
27/11/2024 19:45,16,46
27/11/2024 20:00,15.8,46
27/11/2024 20:15,15.9,46
