time,temperature,rh
25/11/2024 12:00,13.5,50
25/11/2024 12:15,11.3,59
25/11/2024 12:30,10.6,62
25/11/2024 12:45,13.1,79
25/11/2024 13:00,16.6,54
25/11/2024 13:15,16.5,54
25/11/2024 13:30,16.4,54
25/11/2024 13:45,16.3,54
25/11/2024 14:00,16.3,54
25/11/2024 14:15,16.3,54
25/11/2024 14:30,16.3,53
25/11/2024 14:45,16.3,53
25/11/2024 15:00,16.3,53
25/11/2024 15:15,16.2,53
25/11/2024 15:30,16.2,53
25/11/2024 15:45,16.2,53
25/11/2024 16:00,16.3,52
25/11/2024 16:15,16.3,52
25/11/2024 16:30,16.3,52
25/11/2024 16:45,16.2,52
25/11/2024 17:00,16.2,52
25/11/2024 17:15,16.2,52
25/11/2024 17:30,16.3,52
25/11/2024 17:45,16.3,51
25/11/2024 18:00,16.3,51
25/11/2024 18:15,16.2,51
25/11/2024 18:30,16.2,52
25/11/2024 18:45,16.2,52
25/11/2024 19:00,16.2,51
25/11/2024 19:15,16.2,51
25/11/2024 19:30,16.3,52
25/11/2024 19:45,16.5,52
25/11/2024 20:00,16.5,52
25/11/2024 20:15,16.6,52
25/11/2024 20:30,16.5,52
25/11/2024 20:45,16.4,52
25/11/2024 21:00,16.5,52
25/11/2024 21:15,16.5,52
25/11/2024 21:30,16.5,52
25/11/2024 21:45,16.3,51
25/11/2024 22:00,16.2,51
25/11/2024 22:15,16.3,51
25/11/2024 22:30,16.3,51
25/11/2024 22:45,16.3,51
25/11/2024 23:00,16.1,51
25/11/2024 23:15,16.1,51
25/11/2024 23:30,16.1,51
25/11/2024 23:45,16.2,51
26/11/2024 00:00,16.2,51
26/11/2024 00:15,16.1,51
26/11/2024 00:30,16,51
26/11/2024 00:45,16.1,51
26/11/2024 01:00,16.1,51
26/11/2024 01:15,16.1,51
26/11/2024 01:30,16.1,51
26/11/2024 01:45,16,51
26/11/2024 02:00,16,51
26/11/2024 02:15,16.1,51
26/11/2024 02:30,16.2,51
26/11/2024 02:45,16.1,51
26/11/2024 03:00,16,51
26/11/2024 03:15,16.1,51
26/11/2024 03:30,16.1,51
26/11/2024 03:45,16.2,51
26/11/2024 04:00,16.2,51
26/11/2024 04:15,16.3,50
26/11/2024 04:30,16.2,51
26/11/2024 04:45,16.2,51
26/11/2024 05:00,16.2,51
26/11/2024 05:15,16.2,51
26/11/2024 05:30,16.3,51
26/11/2024 05:45,16.3,50
26/11/2024 06:00,16.2,50
26/11/2024 06:15,16.1,51
26/11/2024 06:30,16.1,51
26/11/2024 06:45,16.1,51
26/11/2024 07:00,16.2,51
26/11/2024 07:15,16.2,50
26/11/2024 07:30,16.3,50
26/11/2024 07:45,16.2,50
26/11/2024 08:00,16.2,50
